id;user_id;company_slug;rating;comment;created_at;updated_at;is_approved
9c046683-35dd-4071-bc15-277eacfab393;df35b967-cbdd-4530-8d78-b8c534a17220;robinhood;100;Great for beginners;2025-09-16 11:04:38.409419+00;2026-01-13 16:31:18.037912+00;true
59bf23f9-6e99-41e4-ae38-58530efc6ed9;df35b967-cbdd-4530-8d78-b8c534a17220;bank-of-america;100;Great mobile app;2025-08-26 04:06:21.065786+00;2026-01-13 16:31:18.869738+00;true
a465a45e-e92a-40d4-86bf-0d8a0e53dcac;d2a3d9f0-90cc-4d38-af4c-e2ec0d1e38d4;etrade;60;Good options trading tools;2025-11-10 06:03:49.690628+00;2026-01-13 16:31:05.897045+00;true
7dd05d18-6b85-4e85-96de-8ef9a8e206b0;cde4600d-9b7b-4430-8694-e953290081c2;vanguard;80;The lowest fees in the industry;2025-10-23 09:52:09.928354+00;2026-01-13 16:31:06.495381+00;true
6eb3694b-3757-42dd-b0f6-e78e3fc9ef33;ffdd6369-b358-4316-a6f4-b7452a407489;wells-fargo;100;Good mortgage options;2025-09-23 05:19:05.34392+00;2026-01-13 16:31:17.829098+00;true
28c27f33-cf99-41c4-bfb0-aef842d77439;069e8406-5cb5-4e87-b2b1-812241a31569;deutsche-bank;80;Professional service;2025-06-25 01:12:37.729892+00;2026-01-13 16:31:39.166114+00;true
c45c6a9f-4246-40c3-95ea-de5e2705fb13;2c9b88ef-ad58-4c86-9bc1-ae0a620f3c63;merrill-lynch;100;Excellent advisor network;2025-09-15 22:33:21.164729+00;2026-01-13 16:31:18.037912+00;true
475f4874-f50a-43f7-b2ce-11ca73436a46;a5286320-9129-404f-b0df-a8407fd52e25;etrade;80;Good for beginners;2025-07-30 19:20:17.548554+00;2026-01-13 16:31:37.779477+00;true
672e4236-a8b3-4db1-bef2-06d269493f06;2ee6a7a6-495f-4bea-a537-8e4ae2489c72;etrade;80;Good options trading tools;2025-11-15 14:36:07.289829+00;2026-01-13 16:31:05.709944+00;true
b9c5df5a-32f2-4929-a374-40ba8f986900;a12e165a-a27d-4250-8293-4694af985896;hsbc;80;Reliable service;2025-10-05 01:08:50.038733+00;2026-01-13 16:31:17.39939+00;true
e1319c9f-93e1-4282-877e-02a94cbb2b60;fc6e40b4-a267-44eb-9c12-c73761522656;citigroup;60;Global banking network;2025-09-08 20:37:35.945152+00;2026-01-13 16:31:18.457106+00;true
9923ff3d-122b-48a5-8acb-6fae7a3e2e75;fc6e40b4-a267-44eb-9c12-c73761522656;vanguard;60;The lowest fees in the industry;2025-08-21 12:50:39.405033+00;2026-01-13 16:31:19.1161+00;true
ae4dd46e-11f5-4f34-8939-10e46a24174f;f6112dee-8c02-4de9-9ab5-649dde38d1ab;credit-suisse;100;Global presence;2025-12-07 03:01:23.35419+00;2026-01-13 16:31:04.902827+00;true
d0dc4950-b83e-4b28-a342-83e5fcc84bc0;490f0b0b-6d73-46b9-9bf1-555eb9fd30a3;wells-fargo;100;Reliable customer service;2025-11-27 07:00:33.595753+00;2026-01-13 16:31:05.318598+00;true
7468fe11-99f1-457f-9678-76068ca365f4;05038739-f911-48b7-b5c4-bd59908b8c39;credit-suisse;60;Global presence;2025-11-17 01:23:29.895903+00;2026-01-13 16:31:05.709944+00;true
9b3b0240-6351-4ada-94f8-8bfb242ffcbe;0bccd5e3-908c-4bd4-ab24-dfb2f330bebf;wells-fargo;80;Good mortgage options;2025-09-05 10:14:58.507961+00;2026-01-13 16:31:18.457106+00;true
941552b4-0b0c-4690-b138-e4f164cd4a35;0bccd5e3-908c-4bd4-ab24-dfb2f330bebf;robinhood;60;Simple and intuitive app;2025-08-27 02:23:20.64656+00;2026-01-13 16:31:18.869738+00;true
c9b87976-3acb-472a-beb1-c9e613d916e3;76795d15-42c9-45aa-897f-417bc9d5d5a1;merrill-lynch;80;Good research tools;2025-06-16 02:28:03.402177+00;2026-01-13 16:31:58.113093+00;true
86123de9-860a-41dd-b510-23410b6ac17c;76795d15-42c9-45aa-897f-417bc9d5d5a1;blackrock;60;Great ETF selection through iShares;2025-11-21 05:16:47.86809+00;2026-01-13 16:31:05.519556+00;true
98bd7d4c-625f-49e0-bf6c-9ede614b2f18;7177b054-74e5-4009-a985-21d155dcb0ff;blackrock;80;Professional service and reliable platform;2025-10-13 10:15:19.159441+00;2026-01-13 16:31:17.202976+00;true
e91da8ee-47f5-4177-9df6-1fe97365c906;7177b054-74e5-4009-a985-21d155dcb0ff;morgan-stanley;60;Strong investment research;2025-08-16 11:06:05.30053+00;2026-01-13 16:31:37.370523+00;true
32e9e0d0-5769-46a5-846d-24697f919350;329c8101-cc40-4678-bd64-c8fc6c6aa5aa;vanguard;60;Simple and straightforward platform;2025-07-09 19:04:39.657482+00;2026-01-13 16:31:38.559591+00;true
670296b4-5d84-4b3c-afa6-89291e13f5ab;b0986907-7c2d-4af1-9a3b-f3f6475c30de;barclays;100;Solid investment bank;2025-11-11 11:33:58.851055+00;2026-01-13 16:31:05.709944+00;true
c8d5c363-33ae-4910-9823-23ec193af3a5;59aee79f-4711-4711-90cc-257e605e163d;etrade;80;Easy to use platform;2025-09-27 15:11:51.104453+00;2026-01-13 16:31:17.631391+00;true
085fb983-613b-418c-8c73-6db2a7cc96d0;9c494e36-ce89-4205-8a44-350ae192131f;credit-suisse;80;Strong investment banking;2025-08-17 16:51:17.612302+00;2026-01-13 16:31:19.1161+00;true
5568f195-b12d-4424-9e90-edc34a34c88c;e2756abf-e99a-4602-859a-962334fe8096;bank-of-america;80;Comprehensive banking services;2025-09-19 00:57:58.110908+00;2026-01-13 16:31:18.037912+00;true
621d2421-a006-4ea3-8b3c-4180d8b317fb;c4c223de-847e-4764-afc2-41ba4bfbe962;citigroup;80;Global banking network;2025-08-24 06:41:59.929004+00;2026-01-13 16:31:18.869738+00;true
c66ad8ea-0224-49fe-816b-295657a7077a;53ca62a2-ebd7-4a85-81c1-408c8dcfabe0;fidelity;100;Excellent customer service;2025-08-02 10:14:59.150909+00;2026-01-13 16:31:37.779477+00;true
d7c063ac-6c1e-4a59-9c2f-bccedcd00984;b260a934-83e9-4871-972a-1e861960358a;wells-fargo;60;Good mortgage options;2025-06-30 13:58:39.604244+00;2026-01-13 16:31:38.966716+00;true
00e80cf0-2c74-4435-a86a-3b405d4b05ee;089b54e2-4cbb-4c6e-babc-84002bc71e0c;vanguard;100;Perfect for index fund investors;2025-10-28 07:08:30.200725+00;2026-01-13 16:31:06.289171+00;true
8b28450c-ca8c-40ec-b65c-ea31fb70d7a1;1226f618-d7f7-4a79-9c9f-344942862518;robinhood;80;Great for beginners;2025-10-12 19:52:51.817913+00;2026-01-13 16:31:17.202976+00;true
cb025c65-23a4-4232-b06f-39bc17c2df27;1226f618-d7f7-4a79-9c9f-344942862518;jpmorgan;100;Strong investment options;2025-08-30 01:19:22.701361+00;2026-01-13 16:31:18.672439+00;true
e1ba8683-5d92-4e9e-bddd-47d3847391cd;1226f618-d7f7-4a79-9c9f-344942862518;hsbc;100;Excellent for international banking;2025-08-28 07:40:38.204367+00;2026-01-13 16:31:18.869738+00;true
2fa7124c-9063-4b74-a9c0-c78a404928de;7e3af26a-b3a6-4bc2-bae3-31f842188bb6;interactive-brokers;100;Best for active traders;2025-06-17 21:55:51.555473+00;2026-01-13 16:31:58.113093+00;true
74e2f3de-f7c1-47e8-bee2-57bfada16a5f;cc36767e-bc1a-4a21-a719-c0948ec1a1bd;vanguard;100;Simple and straightforward platform;2025-06-18 13:15:08.45279+00;2026-01-13 16:31:58.113093+00;true
54e6151e-b4a7-47a6-8b4c-b2c728ff661e;6e9e558b-fa8a-4881-bdec-ef027639e315;blackrock;100;Professional service and reliable platform;2025-12-04 14:07:20.985108+00;2026-01-13 16:31:05.13186+00;true
75751810-1a86-48c7-83d8-877d6cd34e48;48667896-0a05-4aeb-a413-fa1b7c06affc;ubs;100;Global reach and expertise;2025-12-03 01:26:08.036376+00;2026-01-13 16:31:05.13186+00;true
dd2dc980-0e35-45e7-b72d-d0e3f2b0e9ec;1b8266e2-da51-4dbf-bfcd-81e7006dfdb7;citigroup;100;Strong research;2025-11-19 23:11:51.224585+00;2026-01-13 16:31:05.519556+00;true
1ed83606-5a07-40d8-b0bd-c87bc928ecd3;1b8266e2-da51-4dbf-bfcd-81e7006dfdb7;bank-of-america;80;Great mobile app;2025-11-21 20:39:24.506641+00;2026-01-13 16:31:05.519556+00;true
ae6304b0-40d9-4abc-a50f-468ff5e2169f;a5e766af-8e5b-4dc5-a63e-df25e62bb8e9;morgan-stanley;80;Great for high net worth clients;2025-11-21 10:07:01.357441+00;2026-01-13 16:31:05.519556+00;true
02b62516-71dc-4fcc-ab13-21023b8d0865;cc36767e-bc1a-4a21-a719-c0948ec1a1bd;schwab;80;Great for beginners;2025-11-22 06:57:41.246128+00;2026-01-13 16:31:05.519556+00;true
caac12dc-ff93-4cab-8242-2a432f809836;6c8fc01a-ab0e-4eec-9904-bcb5c92f400f;schwab;60;Great for beginners;2025-11-10 03:51:04.013991+00;2026-01-13 16:31:05.897045+00;true
147bc2ff-0569-4cb6-853c-9c3884ced826;82af7a84-e800-40c9-9a89-ab2896712b74;merrill-lynch;80;Solid retirement planning;2025-11-08 02:40:43.191692+00;2026-01-13 16:31:05.897045+00;true
c336fa67-48b7-4f9c-97be-359c62c80439;7ad8ccf2-1ea4-46a1-a3dd-1fac579e9297;bank-of-america;80;Solid investment options;2025-10-27 13:36:15.207527+00;2026-01-13 16:31:06.289171+00;true
a4823aec-9777-49ea-9282-6bc973298279;6760bab0-f238-4803-ab0a-12ff24c978a3;hsbc;100;Good investment options;2025-10-31 07:20:47.971323+00;2026-01-13 16:31:06.289171+00;true
914542b0-021c-4850-b28a-de5fa0e1cf2d;7a3e51c5-92a1-4bd6-bd5a-ac6241c012ca;etrade;80;Solid mobile app;2025-10-28 19:09:29.772014+00;2026-01-13 16:31:06.289171+00;true
73a904b7-130e-4c5e-9e27-8acc144e3ce9;b175ec6c-f3e2-4b26-b358-0c1c33394636;merrill-lynch;100;Excellent advisor network;2025-10-15 16:14:57.80939+00;2026-01-13 16:31:06.721351+00;true
91046822-e417-49df-8ef2-caf33c027046;cc36767e-bc1a-4a21-a719-c0948ec1a1bd;etrade;80;Good options trading tools;2025-10-13 21:14:00.002733+00;2026-01-13 16:31:06.721351+00;true
19b1ea1a-e87c-45a2-a04c-6bbd831a75d0;fae43636-e9ac-448f-8042-caf1dc2c888d;morgan-stanley;60;Great for high net worth clients;2025-10-10 22:54:39.236856+00;2026-01-13 16:31:17.202976+00;true
8358eb8c-1054-49c2-adb2-7ea619026f28;48d285e8-b0db-4ed0-bd9e-8fcac56909c0;etrade;60;Good for beginners;2025-10-07 18:14:48.824888+00;2026-01-13 16:31:17.202976+00;true
fcab23de-b491-4a98-8d48-eb109bd4a0d4;b175ec6c-f3e2-4b26-b358-0c1c33394636;vanguard;80;Simple and straightforward platform;2025-10-12 12:31:47.802916+00;2026-01-13 16:31:17.202976+00;true
74aa9473-c9a2-4bdc-a0aa-14f1f3777a83;089b54e2-4cbb-4c6e-babc-84002bc71e0c;citigroup;60;Solid investment products;2025-09-27 08:56:59.365566+00;2026-01-13 16:31:17.631391+00;true
52b6089d-fe08-4fa8-a126-91a538ec2b41;487a4587-e76c-499a-89dc-5bd599ee1b98;deutsche-bank;60;Reliable institution;2025-09-22 19:02:20.152251+00;2026-01-13 16:31:17.829098+00;true
2c0246bd-d857-4f04-8a26-e53edef62e2a;119e6d32-2da6-4862-bdc7-7f3c1e7fbca7;blackrock;60;Best for long-term investing;2025-09-24 05:49:16.315022+00;2026-01-13 16:31:17.829098+00;true
9eabea39-02d7-426a-872d-1015d86c8114;a5e766af-8e5b-4dc5-a63e-df25e62bb8e9;schwab;60;Excellent customer support;2025-09-21 02:04:41.879545+00;2026-01-13 16:31:17.829098+00;true
970423aa-d50f-43ca-9144-fc7248151a65;155688d0-5f95-4a7b-96b9-4b0872528461;morgan-stanley;80;Great for high net worth clients;2025-09-17 22:45:03.41544+00;2026-01-13 16:31:18.037912+00;true
5ac0d85c-c74c-44b3-bb43-25dc8fe25aa6;7d05933b-8576-4b9b-88eb-27a8396edcf3;jpmorgan;100;Great mobile app experience;2025-09-17 07:09:57.755443+00;2026-01-13 16:31:18.037912+00;true
7cf42f53-7d2c-4bee-9e33-cced8ab6051d;9cb7b92c-bf89-44e5-bd83-8350b11ec64e;etrade;80;Easy to use platform;2025-09-10 22:03:20.82619+00;2026-01-13 16:31:18.241896+00;true
0fd163b8-82a4-44db-908e-82ba9cac1c64;a2db6ab4-9fba-4db7-b7f9-135a2636dd04;goldman-sachs;80;Great for institutional clients;2025-09-06 14:28:01.639405+00;2026-01-13 16:31:18.457106+00;true
51896373-85ef-49c5-b206-440897fe22f1;80ff6f7e-05a7-490a-a1ba-4985cf0ae7d4;robinhood;100;Easy to get started;2025-08-31 22:47:36.587797+00;2026-01-13 16:31:18.672439+00;true
6461245b-0c6f-4119-804e-d72182d26a11;906cd23e-e670-49aa-b969-505743e06765;etrade;80;Easy to use platform;2025-08-24 22:07:35.173467+00;2026-01-13 16:31:18.869738+00;true
222eb573-3656-467a-911f-0eab594b7e0e;3d9bfd94-5df0-4486-afcd-f8aee7b7e167;robinhood;60;Simple and intuitive app;2025-08-24 07:23:29.002588+00;2026-01-13 16:31:18.869738+00;true
328465e7-f305-49a5-8984-c6605a341a4f;3d9bfd94-5df0-4486-afcd-f8aee7b7e167;barclays;100;Good trading platform;2025-08-25 05:33:36.580866+00;2026-01-13 16:31:18.869738+00;true
4d314e97-557c-4b3b-9786-f6919914a956;b2c2c415-9677-4200-b7af-9b35c7758e2b;merrill-lynch;60;Good research tools;2025-08-22 12:03:36.334593+00;2026-01-13 16:31:19.1161+00;true
75ed838c-96b1-4bf1-98ec-cafb1583c858;b3f69506-8485-4b53-b809-421abb20e309;credit-suisse;60;Professional advisors;2025-08-21 23:04:46.517274+00;2026-01-13 16:31:19.1161+00;true
307680cc-5d35-4443-ba8c-16e0ab7eb817;dcb0e13b-2306-443d-8c98-82d5f308ef7a;etrade;80;Competitive pricing;2025-08-13 22:47:03.861247+00;2026-01-13 16:31:37.370523+00;true
a3e59bb9-4e27-47be-8973-e37af21786f8;5949abcb-fefb-4f7c-a3f1-9574d71a9f32;jpmorgan;80;Strong investment options;2025-08-12 01:10:05.489279+00;2026-01-13 16:31:37.370523+00;true
629baafa-b09f-4052-bb12-71efef739166;53c215a8-1bdc-4644-af80-00c903bfe53a;blackrock;60;Professional service and reliable platform;2025-08-17 08:03:02.4304+00;2026-01-13 16:31:37.370523+00;true
7a4eca9f-c54d-473e-9fcf-4c76d3685f8f;6e46a025-05f1-461b-a82e-9067ca2ae7b8;citigroup;100;Strong research;2025-08-07 10:52:45.191031+00;2026-01-13 16:31:37.568147+00;true
c8283fd0-b48d-4e48-871a-f35deefa67d7;3170af0c-86fe-4fbb-88b1-352acf3d81f6;fidelity;80;Great research tools;2025-08-07 05:31:35.559179+00;2026-01-13 16:31:37.568147+00;true
c9147b7c-be07-4275-a3bb-78a45000b874;a5e766af-8e5b-4dc5-a63e-df25e62bb8e9;fidelity;80;Excellent customer service;2025-07-31 14:40:06.854154+00;2026-01-13 16:31:37.779477+00;true
2ba4631d-a1a5-45a7-bd66-66d433ffaa87;487a4587-e76c-499a-89dc-5bd599ee1b98;schwab;80;Excellent customer support;2025-07-29 17:59:33.531158+00;2026-01-13 16:31:37.978302+00;true
172ca988-ca12-4c7c-9edf-e1620fcfb37f;119e6d32-2da6-4862-bdc7-7f3c1e7fbca7;merrill-lynch;80;Solid retirement planning;2025-07-26 12:00:08.83485+00;2026-01-13 16:31:37.978302+00;true
576228d7-5d41-4c56-9539-70d1c500e83f;8ac669fa-83f5-41c5-9cb5-6e0b44d3399f;wells-fargo;80;Solid investment services;2025-07-26 05:42:58.696686+00;2026-01-13 16:31:37.978302+00;true
e5246266-c831-42c7-8cc6-22dc9308a7fd;b3f69506-8485-4b53-b809-421abb20e309;schwab;80;Great for beginners;2025-07-28 05:18:36.52663+00;2026-01-13 16:31:37.978302+00;true
b6c7bd97-a645-47b2-a097-33aa418d46b7;bc0f6932-26b9-4f92-897f-780de777b967;citigroup;100;Solid investment products;2025-07-22 17:32:45.537557+00;2026-01-13 16:31:38.171627+00;true
de9fac58-e487-4729-9ba2-22908a8a598f;fa35137a-64f6-4bd5-882e-ef20422f6b58;vanguard;80;Perfect for index fund investors;2025-07-17 08:19:54.865667+00;2026-01-13 16:31:38.364387+00;true
e7646c50-a900-4e87-bf72-443615bdc9fd;eddc66d2-5650-40eb-ba53-8e3e1e240bd3;interactive-brokers;80;Great for international trading;2025-07-15 22:36:59.647256+00;2026-01-13 16:31:38.364387+00;true
2101493d-831b-4e1e-b9e5-5736634b31d4;2fed4082-c19e-48ab-b71d-3789910fb41a;barclays;80;Solid investment bank;2025-07-09 11:02:04.343631+00;2026-01-13 16:31:38.559591+00;true
d351cde1-077d-4fa7-8996-9d369aa84ec7;11a6a448-86cc-4cca-9198-ad976fc4555c;credit-suisse;80;Good private banking services;2025-07-10 00:16:59.490963+00;2026-01-13 16:31:38.559591+00;true
64628cfd-af44-4ca6-8cf4-2129790091ce;3170af0c-86fe-4fbb-88b1-352acf3d81f6;merrill-lynch;80;Excellent advisor network;2025-07-12 09:21:09.998938+00;2026-01-13 16:31:38.559591+00;true
93767582-ee69-4c8d-97b3-5c1dfa70cfc0;603475ea-b790-45ca-aa1a-fbbf152327f0;interactive-brokers;80;Excellent execution speed;2025-07-02 08:05:19.421099+00;2026-01-13 16:31:38.776723+00;true
fa44bf82-4669-4898-b278-d3ceb9560da5;487a4587-e76c-499a-89dc-5bd599ee1b98;credit-suisse;100;Professional advisors;2025-07-03 00:53:03.503541+00;2026-01-13 16:31:38.776723+00;true
89966ab7-5db8-416b-af0b-a5a87ff8b28a;f80071d8-7b54-4f55-8414-5788438244a2;hsbc;100;Reliable service;2025-07-07 07:19:28.030645+00;2026-01-13 16:31:38.776723+00;true
cb88bb54-8f9e-49ae-8eec-92e02554b247;6b7dae30-0677-4c1b-ac4a-3689b1811d4f;vanguard;100;The lowest fees in the industry;2025-07-07 10:10:08.235732+00;2026-01-13 16:31:38.776723+00;true
f116f0d0-a571-4d19-8347-4fd5c83f4409;089b54e2-4cbb-4c6e-babc-84002bc71e0c;robinhood;80;Simple and intuitive app;2025-07-01 13:50:30.122221+00;2026-01-13 16:31:38.966716+00;true
d5ccddd4-e64d-4e82-913b-16768cce57cb;462c5cc6-0181-4aaa-8dce-6cb58e786bfd;deutsche-bank;60;Reliable institution;2025-06-29 21:37:49.397613+00;2026-01-13 16:31:38.966716+00;true
c3203037-69d3-4792-915d-f1e6059b36f6;82af7a84-e800-40c9-9a89-ab2896712b74;goldman-sachs;60;Excellent trading services;2025-06-26 09:30:24.530319+00;2026-01-13 16:31:38.966716+00;true
1417a7c8-ac9a-4597-8658-6c1c236dfb18;7d05933b-8576-4b9b-88eb-27a8396edcf3;etrade;60;Solid mobile app;2025-06-21 18:32:33.885789+00;2026-01-13 16:31:39.166114+00;true
15284533-07f0-4a6a-af9e-7ecae68fd10e;5949abcb-fefb-4f7c-a3f1-9574d71a9f32;bank-of-america;80;Reliable service;2025-06-21 00:17:23.342841+00;2026-01-13 16:31:39.166114+00;true
227a28df-07e2-430d-96d9-33b03c992fd8;30d45e1f-f1d8-45da-bc98-606654395261;vanguard;60;Great retirement planning tools;2025-06-18 23:55:42.795299+00;2026-01-13 16:31:58.113093+00;true
7a1afee2-5359-4b5d-92d1-868c2800fe22;d444e03b-6485-40a1-b093-78a9a7b689d1;fidelity;80;Wide variety of investment options;2025-06-18 14:19:52.688963+00;2026-01-13 16:31:58.113093+00;true
830a0418-15f2-4844-9a4c-b6cef5474ba7;abf77588-f0b4-4401-9e16-5a74151b4217;ubs;100;Premier private banking;2025-12-05 09:49:14.697607+00;2026-01-13 16:31:05.13186+00;true
1bbf2432-0f55-47f0-af0c-f4ff9c583764;65b23da2-dc85-4c5e-9e71-425d8dad2e93;blackrock;100;Excellent investment options and low fees;2025-12-01 21:19:58.480024+00;2026-01-13 16:31:05.13186+00;true
b4c64c48-7e5d-4937-bd3f-529209927f09;b75f1b74-40de-49eb-ac7d-5dc99eaa23cd;jpmorgan;60;Strong investment options;2025-11-25 17:10:50.24103+00;2026-01-13 16:31:05.318598+00;true
092c9ba5-b955-45f8-850f-a53a26c3b662;3af079f6-ff28-4d35-bc0a-58b093537877;merrill-lynch;100;Reliable service;2025-11-27 19:40:58.587546+00;2026-01-13 16:31:05.318598+00;true
a4ead267-b95c-4488-89fd-36f8d5749205;24ce9e13-f0b6-455f-9cf9-8fda4be2458f;morgan-stanley;80;Strong investment research;2025-11-25 21:01:43.280568+00;2026-01-13 16:31:05.318598+00;true
a9049170-2014-48ad-8566-d241c6ef99c4;cf34445e-2555-4c91-b76b-18471d5f4186;wells-fargo;80;Solid investment services;2025-11-10 11:13:16.465197+00;2026-01-13 16:31:05.897045+00;true
8d6b7bf6-7402-421d-928e-3a175a9c8a02;c8b013b8-94ab-4b12-9428-a63f76d91606;deutsche-bank;80;Solid research;2025-10-31 14:59:31.551917+00;2026-01-13 16:31:06.097056+00;true
1c143856-006a-4789-aaa8-1cce619f8aca;df7047a6-50d6-41d8-87e9-2a1f318e6cec;hsbc;80;Good investment options;2025-11-02 12:01:01.874744+00;2026-01-13 16:31:06.097056+00;true
d748871c-e5ae-4c4c-aba7-757e3dcc32c9;064db21c-be10-497b-9805-a74a79b9b30b;deutsche-bank;80;Good for international clients;2025-11-03 13:39:38.842603+00;2026-01-13 16:31:06.097056+00;true
e56f8e94-9278-4b7b-b4bf-605bb6790b80;b75f1b74-40de-49eb-ac7d-5dc99eaa23cd;merrill-lynch;60;Great integration with Bank of America;2025-10-30 13:37:28.675628+00;2026-01-13 16:31:06.289171+00;true
d988e37a-ae3a-4525-8a58-6eb623d5f33f;2da2b943-170b-4025-96a3-ca048d84c2fa;citigroup;80;Global banking network;2025-10-29 12:18:53.299506+00;2026-01-13 16:31:06.289171+00;true
9e5a147e-2931-4351-9298-546c104f4645;e89b193c-1097-4828-9fde-aa830855f743;ubs;60;Excellent wealth management;2025-10-27 21:42:07.236313+00;2026-01-13 16:31:06.289171+00;true
12c56746-336a-489b-995b-6a36ce3e05df;cf34445e-2555-4c91-b76b-18471d5f4186;vanguard;80;The lowest fees in the industry;2025-10-20 14:59:33.30763+00;2026-01-13 16:31:06.495381+00;true
5336f6db-84bf-4cb7-9e1e-5dec95242baa;480abb71-d373-4df0-bd15-eaad672ad058;credit-suisse;80;Global presence;2025-10-20 03:21:03.327476+00;2026-01-13 16:31:06.495381+00;true
b8df7209-50f7-4463-8e69-a52f0c96f4bf;dee05021-be53-4d6b-83ee-08b74a47e8de;blackrock;100;Highly recommend for passive investors;2025-10-14 08:48:40.700315+00;2026-01-13 16:31:06.721351+00;true
34c1459e-e2b9-4bda-b1b0-5e595db72350;f60b73fe-b363-4122-bc1b-7680f45a3e2d;vanguard;100;Perfect for index fund investors;2025-10-07 19:03:15.256743+00;2026-01-13 16:31:17.202976+00;true
0742a6d7-fdfd-4558-94c0-cbce982a661e;f60b73fe-b363-4122-bc1b-7680f45a3e2d;ubs;80;Professional service;2025-10-08 08:26:39.072703+00;2026-01-13 16:31:17.202976+00;true
7429e068-e818-4154-bb20-55ad61192941;d444e03b-6485-40a1-b093-78a9a7b689d1;robinhood;60;Commission-free trading;2025-10-11 10:41:47.637357+00;2026-01-13 16:31:17.202976+00;true
d66d7f4b-60d9-4bb3-a7b7-282849b64e8e;c8b013b8-94ab-4b12-9428-a63f76d91606;wells-fargo;80;Solid investment services;2025-10-06 18:12:18.120772+00;2026-01-13 16:31:17.39939+00;true
5a2cd8bb-d6e2-4689-ae00-6b935821d328;ea22df03-d674-416c-9e6d-dc4a6c934325;fidelity;80;Best trading platform;2025-10-07 04:25:20.576342+00;2026-01-13 16:31:17.39939+00;true
cc40d781-56e2-4395-b079-8271b4587106;7012d142-817b-4e79-a071-afb7ce858d63;vanguard;60;Great retirement planning tools;2025-10-04 23:26:12.507144+00;2026-01-13 16:31:17.39939+00;true
a8b7b99d-73ad-46e2-a1b8-da8df0dd3739;abf77588-f0b4-4401-9e16-5a74151b4217;hsbc;60;Excellent for international banking;2025-09-30 21:31:47.431803+00;2026-01-13 16:31:17.631391+00;true
eba7399d-cb08-47f6-a6d8-a3d28975424e;df7047a6-50d6-41d8-87e9-2a1f318e6cec;barclays;60;Solid investment bank;2025-09-30 14:54:04.052705+00;2026-01-13 16:31:17.631391+00;true
6bb82e1e-fd7a-41d9-ac8c-c92b37f90414;65b23da2-dc85-4c5e-9e71-425d8dad2e93;jpmorgan;100;Excellent wealth management;2025-09-28 06:03:17.904543+00;2026-01-13 16:31:17.631391+00;true
7596d961-77d0-4366-a800-beba54df932a;cf34445e-2555-4c91-b76b-18471d5f4186;schwab;60;No commission trades are great;2025-09-16 06:17:13.490368+00;2026-01-13 16:31:18.037912+00;true
f9f13a15-1277-487d-91bc-fe858db4b786;d347f477-a235-464a-a291-1080bdea1d60;interactive-brokers;60;Best for active traders;2025-09-17 20:50:10.547887+00;2026-01-13 16:31:18.037912+00;true
6ce14f7d-8906-45a9-b829-2b8301c6ea86;d444e03b-6485-40a1-b093-78a9a7b689d1;ubs;60;Global reach and expertise;2025-09-18 07:41:26.532822+00;2026-01-13 16:31:18.037912+00;true
dd713e0c-28ca-4a2d-914e-c55b8ff8e7f9;b1c042e6-af1b-4f6f-a0d5-64dada921ea3;ubs;100;Premier private banking;2025-09-13 21:22:06.429536+00;2026-01-13 16:31:18.241896+00;true
c303736b-d4cf-49e0-be15-27915a3fcb71;d15de160-1ca8-4ec6-a21a-9e7f25649c60;ubs;100;Excellent wealth management;2025-09-13 10:01:32.565587+00;2026-01-13 16:31:18.241896+00;true
d055ee81-3042-45c1-bee4-ec9e190a479a;abf77588-f0b4-4401-9e16-5a74151b4217;etrade;100;Competitive pricing;2025-09-06 05:46:48.206828+00;2026-01-13 16:31:18.457106+00;true
ed9b3c78-ce0f-4e10-b4ea-d2d9f595c4ca;f311a834-ba51-4160-85e2-1b75407e55b7;etrade;60;Good for beginners;2025-09-04 04:08:48.030025+00;2026-01-13 16:31:18.457106+00;true
31e1e341-2ddb-4b2d-8663-bfdb647513ba;1a73a323-4820-4c39-a211-50ce30978f52;etrade;60;Good for beginners;2025-08-30 11:23:35.859742+00;2026-01-13 16:31:18.672439+00;true
71f1246c-0203-47b0-9211-3ed6b4ed1596;a4b9092b-5107-4503-8f69-d5ce63f8af12;credit-suisse;80;Global presence;2025-09-02 04:10:58.501962+00;2026-01-13 16:31:18.672439+00;true
ae724f08-4759-490b-ba6a-3a37b579a7b9;d4c3bf80-0f81-4816-9bc4-7473e7fdc75f;interactive-brokers;80;Great for international trading;2025-08-31 10:14:27.519149+00;2026-01-13 16:31:18.672439+00;true
7834a6e0-4aef-4612-b1c5-72974ab23d19;bd08974f-7811-481a-acb8-ce6dd5d7442b;merrill-lynch;100;Great integration with Bank of America;2025-08-24 21:11:47.667454+00;2026-01-13 16:31:18.869738+00;true
64eaf2f5-2b23-4356-b845-ce2cf2cf000c;c8b6654b-9581-4799-995c-32c1b191024e;wells-fargo;100;Reliable customer service;2025-08-27 09:13:58.695998+00;2026-01-13 16:31:18.869738+00;true
5b05bab1-a43b-4018-9651-e1b89f67467a;1c31d75d-6c28-4dd4-96a7-1c01fb59ce4a;blackrock;60;Best for long-term investing;2025-08-27 18:32:20.190306+00;2026-01-13 16:31:18.869738+00;true
